ONESTEP,YAW
23000,9.5329,,,,,,,,,
23100,9.6703,,,,,,,,,
23200,9.7275,,,,,,,,,
23300,9.7275,,,,,,,,,
23400,9.6917,,,,,,,,,
23500,9.7047,,,,,,,,,
23600,9.8991,,,,,,,,,
23700,9.8305,,,,,,,,,
23800,9.8763,,,,,,,,,
23900,9.9106,,,,,,,,,
24000,10.0803,,,,,,,,,
24100,9.8992,,,,,,,,,
24200,10.2081,,,,,,,,,
24300,10.1166,,,,,,,,,
24400,10.2081,,,,,,,,,
24500,10.174,,,,,,,,,
24600,10.2631,,,,,,,,,
24700,10.334,,,,,,,,,
24800,10.3798,,,,,,,,,
24900,10.334,,,,,,,,,
25000,10.4827,,,,,,,,,
25100,10.4598,,,,,,,,,
25200,10.6316,,,,,,,,,
25300,10.5515,,,,,,,,,
25400,10.5286,,,,,,,,,
25500,10.643,,,,,,,,,
25600,10.726,,,,,,,,,
25700,10.769,,,,,,,,,
25800,10.8147,,,,,,,,,
25900,10.7803,,,,,,,,,
26000,10.8376,,,,,,,,,
26100,10.952,,,,,,,,,
26200,10.9717,,,,,,,,,
26300,10.9863,,,,,,,,,
26400,11.055,,,,,,,,,
26500,11.0092,,,,,,,,,
26600,11.1122,,,,,,,,,
26700,11.15,,,,,,,,,
26800,11.2267,,,,,,,,,
26900,11.1694,,,,,,,,,
27000,11.3411,,,,,,,,,
27100,11.2461,,,,,,,,,
27200,11.3374,,,,,,,,,
27300,11.2646,,,,,,,,,
27400,11.4098,,,,,,,,,
27500,11.4212,,,,,,,,,
27600,11.5128,,,,,,,,,
27700,11.5814,,,,,,,,,
27800,11.5281,,,,,,,,,
27900,11.6158,,,,,,,,,
28000,11.6387,,,,,,,,,
28100,11.7989,,,,,,,,,
28200,11.7074,,,,,,,,,
28300,11.8103,,,,,,,,,
28400,11.7918,,,,,,,,,
28500,11.8719,,,,,,,,,
28600,11.9362,,,,,,,,,
28700,12.0049,,,,,,,,,
28800,12.1032,,,,,,,,,
28900,11.9591,,,,,,,,,
29000,12.1011,,,,,,,,,
29100,12.1307,,,,,,,,,
29200,12.2795,,,,,,,,,
29300,12.0163,,,,,,,,,
29400,12.3482,,,,,,,,,
29500,12.2681,,,,,,,,,
29600,12.3889,,,,,,,,,
29700,12.4168,,,,,,,,,
29800,12.3482,,,,,,,,,
29900,12.4741,,,,,,,,,
30000,12.4512,,,,,,,,,
30100,12.571,,,,,,,,,
30200,12.6572,,,,,,,,,
30300,12.6228,,,,,,,,,
30400,12.6915,,,,,,,,,
30500,12.7373,,,,,,,,,
30600,12.7716,,,,,,,,,
30700,12.8632,,,,,,,,,
30800,12.7945,,,,,,,,,
30900,12.9547,,,,,,,,,
31000,12.8746,,,,,,,,,
31100,12.9376,,,,,,,,,
31200,13.0746,,,,,,,,,
31300,13.0119,,,,,,,,,
31400,13.1035,,,,,,,,,
31500,13.092,,,,,,,,,
31600,13.195,,,,,,,,,
31700,13.1722,,,,,,,,,
31800,13.218,,,,,,,,,
31900,13.2523,,,,,,,,,
32000,13.3502,,,,,,,,,
32100,13.3553,,,,,,,,,
32200,13.4468,,,,,,,,,
32300,13.4403,,,,,,,,,
32400,13.4877,,,,,,,,,
32500,13.6872,,,,,,,,,
32600,13.5727,,,,,,,,,
32700,13.5841,,,,,,,,,
32800,13.82,,,,,,,,,
32900,13.7375,,,,,,,,,
33000,13.6757,,,,,,,,,
33100,13.8245,,,,,,,,,
33200,13.8543,,,,,,,,,
33300,13.8247,,,,,,,,,
33400,13.969,,,,,,,,,
33500,13.9961,,,,,,,,,
33600,14.0419,,,,,,,,,
33700,13.9618,,,,,,,,,
33800,14.1525,,,,,,,,,
33900,14.1638,,,,,,,,,
34000,14.0763,,,,,,,,,
34100,14.2136,,,,,,,,,
34200,14.1907,,,,,,,,,
34300,14.2593,,,,,,,,,
34400,14.3738,,,,,,,,,
34500,14.3433,,,,,,,,,
34600,14.3166,,,,,,,,,
34700,14.3509,,,,,,,,,
34800,14.4768,,,,,,,,,
34900,14.4539,,,,,,,,,
35000,14.614,,,,,,,,,
35100,14.5799,,,,,,,,,
35200,14.7972,,,,,,,,,
35300,14.7514,,,,,,,,,
35400,14.7514,,,,,,,,,
35500,14.8658,,,,,,,,,
35600,14.843,,,,,,,,,
35700,14.9002,,,,,,,,,
35800,14.9918,,,,,,,,,
35900,14.8773,,,,,,,,,
36000,14.9147,,,,,,,,,
36100,15.0375,,,,,,,,,
36200,14.9947,,,,,,,,,
36300,15.1634,,,,,,,,,
36400,15.2066,,,,,,,,,
36500,15.2065,,,,,,,,,
36600,15.1062,,,,,,,,,
36700,15.2779,,,,,,,,,
36800,15.3236,,,,,,,,,
36900,15.358,,,,,,,,,
37000,15.3899,,,,,,,,,
37100,15.564,,,,,,,,,
37200,15.564,,,,,,,,,
37300,15.5525,,,,,,,,,
37400,15.6212,,,,,,,,,
37500,15.7833,,,,,,,,,
37600,15.6879,,,,,,,,,
37700,15.667,,,,,,,,,
37800,15.8043,,,,,,,,,
37900,15.8272,,,,,,,,,
38000,15.8386,,,,,,,,,
38100,15.9187,,,,,,,,,
38200,15.8958,,,,,,,,,
38300,16.0217,,,,,,,,,
38400,15.9744,,,,,,,,,
38500,16.0446,,,,,,,,,
38600,16.1476,,,,,,,,,
38700,16.1921,,,,,,,,,
38800,16.1819,,,,,,,,,
38900,16.1247,,,,,,,,,
39000,16.2608,,,,,,,,,
39100,16.4442,,,,,,,,,
39200,16.3307,,,,,,,,,
39300,16.2964,,,,,,,,,
39400,16.4223,,,,,,,,,
39500,16.5589,,,,,,,,,
39600,16.5024,,,,,,,,,
39700,16.4683,,,,,,,,,
39800,16.6512,,,,,,,,,
39900,16.6168,,,,,,,,,
40000,16.7084,,,,,,,,,
40100,16.6514,,,,,,,,,
40200,16.674,,,,,,,,,
40300,16.8228,,,,,,,,,
40400,16.8343,,,,,,,,,
40500,16.9716,,,,,,,,,
40600,16.7885,,,,,,,,,
40700,16.983,,,,,,,,,
40800,17.086,,,,,,,,,
40900,17.0517,,,,,,,,,
41000,17.0975,,,,,,,,,
41100,17.0632,,,,,,,,,
41200,17.1662,,,,,,,,,
41300,17.1433,,,,,,,,,
41400,17.395,,,,,,,,,
41500,17.292,,,,,,,,,
41600,17.361,,,,,,,,,
41700,17.3492,,,,,,,,,
41800,17.4065,,,,,,,,,
41900,17.498,,,,,,,,,
42000,17.4866,,,,,,,,,
42100,17.4179,,,,,,,,,
42200,17.5324,,,,,,,,,
42300,17.5896,,,,,,,,,
42400,17.6697,,,,,,,,,
42500,17.704,,,,,,,,,
42600,17.8185,,,,,,,,,
42700,17.6581,,,,,,,,,
42800,17.7269,,,,,,,,,
42900,17.8652,,,,,,,,,
43000,17.9329,,,,,,,,,
43100,18.0588,,,,,,,,,
43200,18.1517,,,,,,,,,
43300,18.0142,,,,,,,,,
43400,18.0359,,,,,,,,,
43500,18.0931,,,,,,,,,
43600,18.1618,,,,,,,,,
43700,18.3105,,,,,,,,,
43800,18.2762,,,,,,,,,
43900,18.2433,,,,,,,,,
44000,18.2762,,,,,,,,,
44100,18.3449,,,,,,,,,
44200,18.3449,,,,,,,,,
44300,18.5738,,,,,,,,,
44400,18.4937,,,,,,,,,
44500,18.5852,,,,,,,,,
44600,18.5738,,,,,,,,,
44700,18.6424,,,,,,,,,
44800,18.5509,,,,,,,,,
44900,18.5948,,,,,,,,,
45000,18.7798,,,,,,,,,
45100,18.8599,,,,,,,,,
45200,18.908,,,,,,,,,
45300,18.8713,,,,,,,,,
45400,18.9653,,,,,,,,,
45500,19.0086,,,,,,,,,
45600,18.8484,,,,,,,,,
45700,18.9629,,,,,,,,,
45800,19.0888,,,,,,,,,
45900,19.0659,,,,,,,,,
46000,19.1945,,,,,,,,,
46100,19.2947,,,,,,,,,
46200,19.3062,,,,,,,,,
46300,19.2977,,,,,,,,,
46400,19.3977,,,,,,,,,
46500,19.3291,,,,,,,,,
46600,19.352,,,,,,,,,
46700,19.3977,,,,,,,,,
46800,19.5007,,,,,,,,,
46900,19.5464,,,,,,,,,
47000,19.6185,,,,,,,,,
47100,19.6037,,,,,,,,,
47200,19.661,,,,,,,,,
47300,19.81,,,,,,,,,
47400,19.749,,,,,,,,,
47500,19.7182,,,,,,,,,
47600,19.7868,,,,,,,,,
47700,19.9585,,,,,,,,,
47800,19.9013,,,,,,,,,
47900,19.8097,,,,,,,,,
48000,20.0729,,,,,,,,,
48100,19.9699,,,,,,,,,
48200,19.9356,,,,,,,,,
48300,19.9356,,,,,,,,,
48400,19.9739,,,,,,,,,
48500,20.0081,,,,,,,,,
48600,20.0043,,,,,,,,,
48700,20.0958,,,,,,,,,
48800,19.901,,,,,,,,,
48900,19.9814,,,,,,,,,
49000,20.0844,,,,,,,,,
49100,20.0844,,,,,,,,,
49200,19.8097,,,,,,,,,
49300,19.9585,,,,,,,,,
49400,20.0157,,,,,,,,,
49500,20.0157,,,,,,,,,
49600,19.8784,,,,,,,,,
49700,19.9966,,,,,,,,,
49800,19.9356,,,,,,,,,
49900,19.9966,,,,,,,,,
50000,20.0043,,,,,,,,,
50100,20.0043,,,,,,,,,
50200,19.9814,,,,,,,,,
50300,20.0157,,,,,,,,,
50400,20.0389,,,,,,,,,
50500,19.9699,,,,,,,,,
50600,20.05,,,,,,,,,
50700,20.0272,,,,,,,,,
50800,19.7983,,,,,,,,,
50900,19.9585,,,,,,,,,
51000,20.0844,,,,,,,,,
51100,20.0272,,,,,,,,,
51200,19.9814,,,,,,,,,
51300,19.9852,,,,,,,,,
51400,19.9737,,,,,,,,,
51500,20.0157,,,,,,,,,
51600,20.0844,,,,,,,,,
51700,20.0844,,,,,,,,,
51800,19.9127,,,,,,,,,
51900,20.0157,,,,,,,,,
52000,20.0157,,,,,,,,,
52100,20.0157,,,,,,,,,
52200,20.0958,,,,,,,,,
52300,20.0272,,,,,,,,,
52400,20.0501,,,,,,,,,
52500,19.9242,,,,,,,,,
52600,19.9891,,,,,,,,,
52700,20.1187,,,,,,,,,
52800,19.9242,,,,,,,,,
52900,20.0274,,,,,,,,,
53000,19.9356,,,,,,,,,
53100,20.0501,,,,,,,,,
53200,20.1113,,,,,,,,,
53300,20.0272,,,,,,,,,
53400,19.9242,,,,,,,,,
53500,20.0272,,,,,,,,,
53600,20.0386,,,,,,,,,
53700,19.9928,,,,,,,,,
53800,20.0386,,,,,,,,,
53900,20.0157,,,,,,,,,
54000,20.0654,,,,,,,,,
54100,19.9127,,,,,,,,,
54200,20.0157,,,,,,,,,
54300,20.0272,,,,,,,,,
54400,20.0157,,,,,,,,,
54500,19.9356,,,,,,,,,
54600,19.9852,,,,,,,,,
54700,20.0272,,,,,,,,,
54800,20.0386,,,,,,,,,
54900,20.0043,,,,,,,,,
55000,19.9242,,,,,,,,,
55100,19.9928,,,,,,,,,
55200,20.0615,,,,,,,,,
55300,20.0043,,,,,,,,,
55400,20.0157,,,,,,,,,
55500,20.0425,,,,,,,,,
55600,20.0654,,,,,,,,,
55700,20.0615,,,,,,,,,
55800,19.9814,,,,,,,,,
55900,19.9928,,,,,,,,,
56000,19.9471,,,,,,,,,
56100,20.0043,,,,,,,,,
56200,19.9206,,,,,,,,,
56300,20.0386,,,,,,,,,
56400,20.0729,,,,,,,,,
56500,20.0043,,,,,,,,,
56600,19.9242,,,,,,,,,
56700,20.0157,,,,,,,,,
56800,20.0386,,,,,,,,,
56900,19.9817,,,,,,,,,
57000,20.0157,,,,,,,,,
57100,19.9279,,,,,,,,,
57200,20.0615,,,,,,,,,
57300,19.9013,,,,,,,,,
57400,20.0043,,,,,,,,,
57500,19.9931,,,,,,,,,
57600,20.0425,,,,,,,,,
57700,19.9356,,,,,,,,,
57800,19.9814,,,,,,,,,
57900,19.9814,,,,,,,,,
58000,20.0157,,,,,,,,,
58100,20.0272,,,,,,,,,
58200,19.9356,,,,,,,,,
58300,19.9928,,,,,,,,,
58400,20.0501,,,,,,,,,
58500,20.0424,,,,,,,,,
58600,20.0386,,,,,,,,,
58700,19.9127,,,,,,,,,
58800,20.05,,,,,,,,,
58900,19.9164,,,,,,,,,
59000,19.9164,,,,,,,,,
59100,19.9472,,,,,,,,,
59200,19.9699,,,,,,,,,
59300,20.0386,,,,,,,,,
59400,19.9699,,,,,,,,,
59500,19.9013,,,,,,,,,
59600,19.9471,,,,,,,,,
59700,19.9928,,,,,,,,,
59800,19.9127,,,,,,,,,
59900,20.0157,,,,,,,,,
60000,20.0386,,,,,,,,,
60100,20.0157,,,,,,,,,
60200,20.0311,,,,,,,,,
60300,19.8898,,,,,,,,,
60400,20.0729,,,,,,,,,
60500,19.9127,,,,,,,,,
60600,19.9699,,,,,,,,,
60700,20.0157,,,,,,,,,
60800,19.9549,,,,,,,,,
60900,19.9433,,,,,,,,,
61000,20.0501,,,,,,,,,
61100,19.9471,,,,,,,,,
61200,19.9393,,,,,,,,,
61300,20.0272,,,,,,,,,
61400,19.9127,,,,,,,,,
61500,20.0272,,,,,,,,,
61600,20.0272,,,,,,,,,
61700,20.0005,,,,,,,,,
61800,19.8749,,,,,,,,,
61900,19.9127,,,,,,,,,
62000,20.0272,,,,,,,,,
62100,19.9127,,,,,,,,,
62200,19.9242,,,,,,,,,
62300,19.9699,,,,,,,,,
62400,20.0157,,,,,,,,,
62500,20.0272,,,,,,,,,
62600,19.993,,,,,,,,,
62700,19.9127,,,,,,,,,
62800,19.9928,,,,,,,,,
62900,20.0501,,,,,,,,,
63000,19.9127,,,,,,,,,
63100,20.0424,,,,,,,,,
63200,19.9928,,,,,,,,,
63300,20.0043,,,,,,,,,
63400,19.9013,,,,,,,,,
63500,20.0844,,,,,,,,,
63600,20.0615,,,,,,,,,
63700,19.9699,,,,,,,,,
63800,20.0043,,,,,,,,,
63900,19.9699,,,,,,,,,
64000,20.0386,,,,,,,,,
64100,19.9699,,,,,,,,,
64200,20.0272,,,,,,,,,
64300,19.9356,,,,,,,,,
64400,19.9013,,,,,,,,,
64500,20.0386,,,,,,,,,
64600,19.9851,,,,,,,,,
64700,20.0272,,,,,,,,,
64800,19.9699,,,,,,,,,
64900,20.0501,,,,,,,,,
65000,19.9358,,,,,,,,,
65100,20.0618,,,,,,,,,
65200,20.0043,,,,,,,,,
65300,19.9013,,,,,,,,,
65400,19.9356,,,,,,,,,
65500,19.9699,,,,,,,,,
65600,19.9242,,,,,,,,,
65700,20.0501,,,,,,,,,
65800,20.0043,,,,,,,,,
65900,19.9814,,,,,,,,,
66000,20.05,,,,,,,,,
66100,20.0615,,,,,,,,,
66200,19.9013,,,,,,,,,
66300,19.9814,,,,,,,,,
66400,19.9928,,,,,,,,,
66500,20.05,,,,,,,,,
66600,19.9127,,,,,,,,,
66700,20.0272,,,,,,,,,
66800,20.0043,,,,,,,,,
66900,19.9434,,,,,,,,,
67000,19.9471,,,,,,,,,
67100,19.9967,,,,,,,,,
67200,20.0043,,,,,,,,,
67300,19.9471,,,,,,,,,
67400,20.05,,,,,,,,,
67500,19.9471,,,,,,,,,
67600,19.9699,,,,,,,,,
67700,20.0043,,,,,,,,,
67800,19.9127,,,,,,,,,
67900,20.0157,,,,,,,,,
68000,19.9127,,,,,,,,,
68100,20.0157,,,,,,,,,
68200,19.9127,,,,,,,,,
68300,20.0844,,,,,,,,,
68400,19.9815,,,,,,,,,
68500,19.9127,,,,,,,,,
68600,19.9471,,,,,,,,,
68700,19.9928,,,,,,,,,
68800,19.9852,,,,,,,,,
68900,20.0157,,,,,,,,,
69000,19.9699,,,,,,,,,
69100,20.0386,,,,,,,,,
69200,20.0615,,,,,,,,,
69300,20.0425,,,,,,,,,
69400,19.9242,,,,,,,,,
69500,19.8212,,,,,,,,,
69600,20.0042,,,,,,,,,
69700,20.0006,,,,,,,,,
69800,19.9091,,,,,,,,,
69900,19.9928,,,,,,,,,
70000,19.9699,,,,,,,,,
70100,19.9471,,,,,,,,,
70200,20.0082,,,,,,,,,
70300,19.9699,,,,,,,,,
70400,19.9127,,,,,,,,,
70500,19.9127,,,,,,,,,
70600,20.0731,,,,,,,,,
70700,19.9242,,,,,,,,,
70800,19.9814,,,,,,,,,
70900,20.0386,,,,,,,,,
71000,19.9928,,,,,,,,,
71100,20.0043,,,,,,,,,
71200,20.0119,,,,,,,,,
71300,20.0043,,,,,,,,,
71400,19.9471,,,,,,,,,
71500,19.9662,,,,,,,,,
71600,19.9814,,,,,,,,,
71700,19.8898,,,,,,,,,
71800,19.9699,,,,,,,,,
71900,20.0157,,,,,,,,,
72000,19.9165,,,,,,,,,
72100,19.9473,,,,,,,,,
72200,20.0157,,,,,,,,,
72300,20.0157,,,,,,,,,
72400,19.9928,,,,,,,,,
72500,20.0043,,,,,,,,,
72600,19.9356,,,,,,,,,
72700,19.9242,,,,,,,,,
72800,19.9356,,,,,,,,,
72900,19.9585,,,,,,,,,
73000,19.9508,,,,,,,,,
73100,20.0157,,,,,,,,,
73200,19.9699,,,,,,,,,
73300,19.9128,,,,,,,,,
73400,20.031,,,,,,,,,
73500,19.9928,,,,,,,,,
73600,19.9242,,,,,,,,,
73700,19.9814,,,,,,,,,
73800,20.0997,,,,,,,,,
73900,19.9737,,,,,,,,,
74000,20.0157,,,,,,,,,
74100,20.0501,,,,,,,,,
74200,19.9471,,,,,,,,,
74300,19.9356,,,,,,,,,
74400,20.0272,,,,,,,,,
74500,19.9127,,,,,,,,,
74600,19.9471,,,,,,,,,
74700,20.031,,,,,,,,,
74800,19.9356,,,,,,,,,
74900,19.9736,,,,,,,,,
75000,19.9699,,,,,,,,,
75100,19.9928,,,,,,,,,
75200,19.8976,,,,,,,,,
75300,20.0161,,,,,,,,,
75400,20.0043,,,,,,,,,
75500,19.9928,,,,,,,,,
75600,19.9814,,,,,,,,,
75700,19.9699,,,,,,,,,
75800,19.9127,,,,,,,,,
75900,19.9471,,,,,,,,,
76000,20.0729,,,,,,,,,
76100,19.9013,,,,,,,,,
76200,19.9127,,,,,,,,,
76300,20.0501,,,,,,,,,
76400,19.9471,,,,,,,,,
76500,19.9356,,,,,,,,,
76600,20.0272,,,,,,,,,
76700,20.0044,,,,,,,,,
76800,20.0043,,,,,,,,,
76900,19.9699,,,,,,,,,
77000,20.0386,,,,,,,,,
77100,19.9242,,,,,,,,,
77200,20.0157,,,,,,,,,
77300,20.0729,,,,,,,,,
77400,20.0043,,,,,,,,,
77500,19.9356,,,,,,,,,
77600,19.9965,,,,,,,,,
77700,19.8898,,,,,,,,,
77800,19.9127,,,,,,,,,
77900,20.0157,,,,,,,,,
78000,19.9699,,,,,,,,,
78100,19.9508,,,,,,,,,
78200,20.008,,,,,,,,,
78300,20.0043,,,,,,,,,
78400,20.0729,,,,,,,,,
78500,20.0729,,,,,,,,,
78600,19.9356,,,,,,,,,
78700,19.97,,,,,,,,,
78800,19.9814,,,,,,,,,
78900,19.9242,,,,,,,,,
79000,19.9814,,,,,,,,,
79100,19.9508,,,,,,,,,
79200,20.0844,,,,,,,,,
79300,19.9928,,,,,,,,,
79400,19.9013,,,,,,,,,
79500,20.0729,,,,,,,,,
79600,20.0615,,,,,,,,,
79700,19.9242,,,,,,,,,
79800,19.9585,,,,,,,,,
79900,20.0386,,,,,,,,,
80000,20.0769,,,,,,,,,
80100,19.9814,,,,,,,,,
80200,20.0386,,,,,,,,,
80300,19.9242,,,,,,,,,
80400,20.0043,,,,,,,,,
80500,20.1073,,,,,,,,,
80600,19.9928,,,,,,,,,
80700,19.9585,,,,,,,,,
80800,19.9471,,,,,,,,,
80900,20.0195,,,,,,,,,
81000,19.9242,,,,,,,,,
81100,20.0615,,,,,,,,,
81200,20.05,,,,,,,,,
81300,19.9585,,,,,,,,,
81400,19.9814,,,,,,,,,
81500,20.0272,,,,,,,,,
81600,20.0844,,,,,,,,,
81700,20.1112,,,,,,,,,
81800,19.9814,,,,,,,,,
81900,19.9585,,,,,,,,,
82000,19.9242,,,,,,,,,
82100,20.0386,,,,,,,,,
82200,19.9242,,,,,,,,,
82300,19.9356,,,,,,,,,
82400,20.0615,,,,,,,,,
82500,19.9279,,,,,,,,,
82600,19.9623,,,,,,,,,
82700,20.0844,,,,,,,,,
82800,20.0615,,,,,,,,,
82900,19.9814,,,,,,,,,
83000,19.9928,,,,,,,,,
83100,20.073,,,,,,,,,
83200,19.9814,,,,,,,,,
83300,19.9928,,,,,,,,,
83400,20.153,,,,,,,,,
83500,20.1685,,,,,,,,,
83600,19.9852,,,,,,,,,
83700,20.0157,,,,,,,,,
83800,19.9471,,,,,,,,,
83900,19.9358,,,,,,,,,
